utm_x,utm_y,elevation
486259.92103376426,6061564.181115869,-52.55282
486743.2302328126,6061564.181115869,-52.73583
487226.53943186085,6061564.181115869,-52.917545
487709.8486309091,6061564.181115869,-53.099136
488193.1578299574,6061564.181115869,-53.30942
488676.46702900564,6061564.181115869,-53.49085
489159.7762280539,6061564.181115869,-53.671333
489643.08542710217,6061564.181115869,-53.852085
490126.3946261505,6061564.181115869,-54.024864
490609.70382519875,6061564.181115869,-54.19577
491093.013024247,6061564.181115869,-54.324715
491576.3222232953,6061564.181115869,-54.45936
492059.63142234355,6061564.181115869,-54.598583
492542.9406213918,6061564.181115869,-54.741432
493026.2498204401,6061564.181115869,-54.88708
493509.55901948834,6061564.181115869,-55.007545
493992.86821853666,6061564.181115869,-55.130703
494476.1774175849,6061564.181115869,-55.26021
494959.4866166332,6061564.181115869,-55.385235
495442.79581568146,6061564.181115869,-55.483917
495926.1050147297,6061564.181115869,-55.428955
496409.414213778,6061564.181115869,-55.21869
496892.72341282625,6061564.181115869,-54.795334
497376.0326118746,6061564.181115869,-54.107162
497859.34181092284,6061564.181115869,-52.75931
498342.6510099711,6061564.181115869,-50.814972
498825.96020901937,6061564.181115869,-48.71531
467894.1714699299,6062041.751397812,-35.355343
468377.4806689782,6062041.751397812,-36.20107
468860.78986802645,6062041.751397812,-36.055298
469344.0990670747,6062041.751397812,-37.25078
469827.40826612303,6062041.751397812,-37.958405
470310.7174651713,6062041.751397812,-38.484062
470794.02666421956,6062041.751397812,-39.43113
471277.3358632678,6062041.751397812,-40.248047
471760.6450623161,6062041.751397812,-40.97004
472243.95426136436,6062041.751397812,-41.68231
472727.2634604126,6062041.751397812,-42.40194
473210.57265946094,6062041.751397812,-43.235775
473693.8818585092,6062041.751397812,-44.111366
474177.1910575575,6062041.751397812,-44.891823
474660.50025660574,6062041.751397812,-45.560425
475143.809455654,6062041.751397812,-46.1582
475627.11865470227,6062041.751397812,-46.732155
476110.42785375053,6062041.751397812,-47.366737
476593.73705279885,6062041.751397812,-47.88839
477077.0462518471,6062041.751397812,-48.383224
477560.3554508954,6062041.751397812,-48.79075
